# N2O, CH4, CO2 Fluxes via Static Chambers,,,,,,,
#,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/28,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/28.csv,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,,,,,,
#,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,
#,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,
8/11/1995,T3,R3,0,,,1995,,,TRIAE
8/11/1995,T3,R4,-0.2,,,1995,,,TRIAE
8/11/1995,T4,R1,-3.2,,,1995,,,TRIAE
8/11/1995,T4,R2,0,,,1995,,,TRIAE
8/11/1995,T4,R3,-0.6,,,1995,,,TRIAE
8/11/1995,T4,R4,-4.4,,,1995,,,TRIAE
8/11/1995,T5,R1,-2.8,,,1995,,,
8/11/1995,T5,R2,-1.4,,,1995,,,
8/11/1995,T5,R3,-2.3,,,1995,,,
8/11/1995,T5,R4,0,,,1995,,,
8/11/1995,T6,R1,,,,1995,,,
8/11/1995,T6,R2,-0.7,,,1995,,,
8/11/1995,T6,R3,0,,,1995,,,
8/11/1995,T6,R4,-0.4,,,1995,,,
8/11/1995,T7,R1,0,,,1995,,,
8/11/1995,T7,R2,-0.6,,,1995,,,
8/11/1995,T7,R3,0,,,1995,,,
8/11/1995,T7,R4,-4.9,,,1995,,,
8/11/1995,T8,R1,-3.5,,,1995,,,
8/11/1995,T8,R2,-6.2,,,1995,,,
8/11/1995,T8,R3,0,,,1995,,,
8/11/1995,T8,R4,,,,1995,,,
8/1/1995,T1,R1,-1.4,,,1995,,,TRIAE
8/1/1995,T1,R2,0,,,1995,,,TRIAE
8/1/1995,T1,R3,-3.5,,,1995,,,TRIAE
8/1/1995,T1,R4,-2,,,1995,,,TRIAE
8/1/1995,T2,R1,-0.9,,,1995,,,TRIAE
8/1/1995,T2,R2,0,,,1995,,,TRIAE
8/1/1995,T2,R3,-0.8,,,1995,,,TRIAE
8/1/1995,T2,R4,0,,,1995,,,TRIAE
8/1/1995,T3,R1,-2.6,,,1995,,,TRIAE
8/1/1995,T3,R2,0,,,1995,,,TRIAE
8/1/1995,T3,R3,0,,,1995,,,TRIAE
8/1/1995,T3,R4,-2,,,1995,,,TRIAE
8/1/1995,T4,R1,0,,,1995,,,TRIAE
8/1/1995,T4,R2,-0.8,,,1995,,,TRIAE
8/1/1995,T4,R3,0,,,1995,,,TRIAE
8/1/1995,T4,R4,-1.2,,,1995,,,TRIAE
8/1/1995,T5,R1,-1.8,,,1995,,,
8/1/1995,T5,R2,-1.1,,,1995,,,
8/1/1995,T5,R3,-0.9,,,1995,,,
8/1/1995,T5,R4,-3.1,,,1995,,,
8/1/1995,T6,R1,0,,,1995,,,
8/1/1995,T6,R2,,,,1995,,,
8/1/1995,T6,R3,-2.8,,,1995,,,
8/1/1995,T6,R4,-0.2,,,1995,,,
8/1/1995,T7,R1,-0.6,,,1995,,,
8/1/1995,T7,R2,0,,,1995,,,
8/1/1995,T7,R3,0,,,1995,,,
8/1/1995,T7,R4,-4.6,,,1995,,,
8/1/1995,T8,R1,-6.4,,,1995,,,
8/1/1995,T8,R2,-4,,,1995,,,
8/1/1995,T8,R3,-6.2,,,1995,,,
8/1/1995,T8,R4,-6.5,,,1995,,,
7/20/1995,T1,R1,0,,,1995,,,TRIAE
7/20/1995,T1,R2,0,,,1995,,,TRIAE
7/20/1995,T1,R3,-3.9,,,1995,,,TRIAE
7/20/1995,T1,R4,0,,,1995,,,TRIAE
7/20/1995,T2,R1,0,,,1995,,,TRIAE
7/20/1995,T2,R2,,,,1995,,,TRIAE
7/20/1995,T2,R3,0,,,1995,,,TRIAE
7/20/1995,T2,R4,0,,,1995,,,TRIAE
7/20/1995,T3,R1,,,,1995,,,TRIAE
7/20/1995,T3,R2,-1.2,,,1995,,,TRIAE
7/20/1995,T3,R3,-4.1,,,1995,,,TRIAE
7/20/1995,T3,R4,-1.6,,,1995,,,TRIAE
7/20/1995,T4,R1,-2.6,,,1995,,,TRIAE
7/20/1995,T4,R2,-4.2,,,1995,,,TRIAE
7/20/1995,T4,R3,-1.2,,,1995,,,TRIAE
7/20/1995,T4,R4,0,,,1995,,,TRIAE
7/20/1995,T5,R1,,,,1995,,,
7/20/1995,T5,R2,-3.3,,,1995,,,
7/20/1995,T5,R3,-1.1,,,1995,,,
7/20/1995,T5,R4,0,,,1995,,,
7/20/1995,T6,R1,,,,1995,,,
7/20/1995,T6,R2,0,,,1995,,,
7/20/1995,T6,R3,,,,1995,,,
7/20/1995,T6,R4,-3,,,1995,,,
7/20/1995,T7,R1,-1.7,,,1995,,,
7/20/1995,T7,R2,-0.9,,,1995,,,
7/20/1995,T7,R3,-0.2,,,1995,,,
7/20/1995,T7,R4,-7.4,,,1995,,,
7/20/1995,T8,R1,-6,,,1995,,,
7/20/1995,T8,R2,-8.4,,,1995,,,
7/20/1995,T8,R3,-6.8,,,1995,,,
7/20/1995,T8,R4,-8.3,,,1995,,,
7/10/1995,T1,R1,-0.3,,,1995,,,TRIAE
7/10/1995,T1,R2,-1.3,,,1995,,,TRIAE
7/10/1995,T1,R3,-0.9,,,1995,,,TRIAE
7/10/1995,T1,R4,-2,,,1995,,,TRIAE
7/10/1995,T2,R1,-1.1,,,1995,,,TRIAE
7/10/1995,T2,R2,-2.8,,,1995,,,TRIAE
7/10/1995,T2,R3,-0.4,,,1995,,,TRIAE
7/10/1995,T2,R4,0,,,1995,,,TRIAE
7/10/1995,T3,R1,,,,1995,,,TRIAE
7/10/1995,T3,R2,-1.4,,,1995,,,TRIAE
7/10/1995,T3,R3,0,,,1995,,,TRIAE
7/10/1995,T3,R4,-1.6,,,1995,,,TRIAE
7/10/1995,T4,R1,0,,,1995,,,TRIAE
7/10/1995,T4,R2,,,,1995,,,TRIAE
7/10/1995,T4,R3,-1,,,1995,,,TRIAE
7/10/1995,T4,R4,-0.3,,,1995,,,TRIAE
7/10/1995,T5,R1,-1.1,,,1995,,,
7/10/1995,T5,R2,-0.1,,,1995,,,
7/10/1995,T5,R3,-1.3,,,1995,,,
7/10/1995,T5,R4,-6.1,,,1995,,,
7/10/1995,T6,R1,-2.1,,,1995,,,
7/10/1995,T6,R2,0,,,1995,,,
7/10/1995,T6,R3,-2.3,,,1995,,,
7/10/1995,T6,R4,-1.5,,,1995,,,
7/10/1995,T7,R1,0,,,1995,,,
7/10/1995,T7,R2,-1,,,1995,,,
7/10/1995,T7,R3,-0.7,,,1995,,,
7/10/1995,T7,R4,-4.7,,,1995,,,
7/10/1995,T8,R1,-5,,,1995,,,
7/10/1995,T8,R2,-5.3,,,1995,,,
7/10/1995,T8,R3,-5.5,,,1995,,,
7/10/1995,T8,R4,-8.7,,,1995,,,
6/15/1995,T1,R1,,,,1995,,,TRIAE
6/15/1995,T1,R2,0,,,1995,,,TRIAE
6/15/1995,T1,R3,-0.4,,,1995,,,TRIAE
6/15/1995,T1,R4,0,,,1995,,,TRIAE
6/15/1995,T2,R1,,,,1995,,,TRIAE
6/15/1995,T2,R2,-0.3,,,1995,,,TRIAE
6/15/1995,T2,R3,-3.6,,,1995,,,TRIAE
6/15/1995,T2,R4,-2.2,,,1995,,,TRIAE
6/15/1995,T3,R1,-2.2,,,1995,,,TRIAE
6/15/1995,T3,R2,-0.3,,,1995,,,TRIAE
6/15/1995,T3,R3,-0.7,,,1995,,,TRIAE
6/15/1995,T3,R4,-2,,,1995,,,TRIAE
6/15/1995,T4,R1,-2.6,,,1995,,,TRIAE
6/15/1995,T4,R2,-1.5,,,1995,,,TRIAE
6/15/1995,T4,R3,-3.3,,,1995,,,TRIAE
6/15/1995,T4,R4,0,,,1995,,,TRIAE
6/15/1995,T5,R1,-0.5,,,1995,,,
6/15/1995,T5,R2,-2.1,,,1995,,,
6/15/1995,T5,R3,-0.8,,,1995,,,
6/15/1995,T5,R4,-2.5,,,1995,,,
6/15/1995,T7,R1,-1.3,,,1995,,,
6/15/1995,T7,R2,-4.1,,,1995,,,
6/15/1995,T7,R3,-2.7,,,1995,,,
6/15/1995,T7,R4,-7.3,,,1995,,,
5/10/1995,T1,R1,-1.7,,,1995,,,TRIAE
5/10/1995,T1,R2,0,,,1995,,,TRIAE
5/10/1995,T1,R3,0,,,1995,,,TRIAE
5/10/1995,T1,R4,,,,1995,,,TRIAE
5/10/1995,T2,R1,-2.1,,,1995,,,TRIAE
5/10/1995,T2,R2,0,,,1995,,,TRIAE
5/10/1995,T2,R3,,,,1995,,,TRIAE
5/10/1995,T2,R4,,,,1995,,,TRIAE
5/10/1995,T3,R1,-2.2,,,1995,,,TRIAE
5/10/1995,T3,R2,0,,,1995,,,TRIAE
5/10/1995,T3,R3,0,,,1995,,,TRIAE
5/10/1995,T3,R4,,,,1995,,,TRIAE
5/10/1995,T4,R1,-4,,,1995,,,TRIAE
5/10/1995,T4,R2,0,,,1995,,,TRIAE
5/10/1995,T4,R3,,,,1995,,,TRIAE
5/10/1995,T4,R4,,,,1995,,,TRIAE
5/10/1995,T5,R1,0,,,1995,,,
5/10/1995,T5,R2,0,,,1995,,,
5/10/1995,T5,R3,0,,,1995,,,
5/10/1995,T5,R4,,,,1995,,,
5/10/1995,T6,R1,,,,1995,,,
5/10/1995,T6,R2,,,,1995,,,
5/10/1995,T6,R3,0,,,1995,,,
5/10/1995,T6,R4,,,,1995,,,
5/10/1995,T7,R1,0,,,1995,,,
5/10/1995,T7,R2,,,,1995,,,
5/10/1995,T7,R3,0,,,1995,,,
5/10/1995,T7,R4,-4.7,,,1995,,,
5/10/1995,T8,R1,0,,,1995,,,
5/10/1995,T8,R2,,,,1995,,,
5/10/1995,T8,R3,-3.6,,,1995,,,
5/10/1995,T8,R4,-1.8,,,1995,,,
4/28/1995,T1,R1,,,,1995,,,TRIAE
4/28/1995,T1,R2,,,,1995,,,TRIAE
4/28/1995,T1,R3,0,,,1995,,,TRIAE
4/28/1995,T1,R4,0,,,1995,,,TRIAE
4/28/1995,T2,R1,-4.5,,,1995,,,TRIAE
4/28/1995,T2,R2,,,,1995,,,TRIAE
4/28/1995,T2,R3,-2.7,,,1995,,,TRIAE
4/28/1995,T2,R4,0,,,1995,,,TRIAE
4/28/1995,T3,R1,,,,1995,,,TRIAE
4/28/1995,T3,R2,-2.7,,,1995,,,TRIAE
4/28/1995,T3,R3,-1,,,1995,,,TRIAE
4/28/1995,T3,R4,-7.1,,,1995,,,TRIAE
4/28/1995,T4,R1,0,,,1995,,,TRIAE
4/28/1995,T4,R2,,,,1995,,,TRIAE
4/28/1995,T4,R3,0,,,1995,,,TRIAE
4/28/1995,T4,R4,-1.9,,,1995,,,TRIAE
4/28/1995,T8,R1,-3.6,,,1995,,,
4/28/1995,T8,R2,0,,,1995,,,
4/28/1995,T8,R3,0,,,1995,,,
4/28/1995,T8,R4,-2.4,,,1995,,,
4/24/1995,T1,R1,-1.4,,,1995,,,TRIAE
4/24/1995,T1,R2,-1.2,,,1995,,,TRIAE
4/24/1995,T1,R3,-1.3,,,1995,,,TRIAE
4/24/1995,T1,R4,-2.5,,,1995,,,TRIAE
4/24/1995,T2,R1,0,,,1995,,,TRIAE
4/24/1995,T2,R2,-0.7,,,1995,,,TRIAE
4/24/1995,T2,R3,-0.5,,,1995,,,TRIAE
4/24/1995,T2,R4,-2,,,1995,,,TRIAE
4/24/1995,T3,R1,-2,,,1995,,,TRIAE
4/24/1995,T3,R2,-1.2,,,1995,,,TRIAE
4/24/1995,T3,R3,-1.8,,,1995,,,TRIAE
4/24/1995,T3,R4,0,,,1995,,,TRIAE
4/24/1995,T4,R1,-1.7,,,1995,,,TRIAE
4/24/1995,T4,R2,-0.5,,,1995,,,TRIAE
4/24/1995,T4,R3,-1.8,,,1995,,,TRIAE
4/24/1995,T4,R4,-4.4,,,1995,,,TRIAE
4/24/1995,T8,R1,-4.1,,,1995,,,
4/24/1995,T8,R2,-2.9,,,1995,,,
4/24/1995,T8,R3,-4.9,,,1995,,,
4/24/1995,T8,R4,0,,,1995,,,
4/21/1995,T1,R1,-1.3,,,1995,,,TRIAE
4/21/1995,T1,R2,,,,1995,,,TRIAE
4/21/1995,T1,R3,-0.7,,,1995,,,TRIAE
4/21/1995,T1,R4,-1.8,,,1995,,,TRIAE
4/21/1995,T2,R1,-1.3,,,1995,,,TRIAE
4/21/1995,T2,R2,-2.1,,,1995,,,TRIAE
4/21/1995,T2,R3,-1.5,,,1995,,,TRIAE
4/21/1995,T2,R4,-3.7,,,1995,,,TRIAE
4/21/1995,T3,R1,-1.1,,,1995,,,TRIAE
4/21/1995,T3,R2,-1.2,,,1995,,,TRIAE
4/21/1995,T3,R3,-1.2,,,1995,,,TRIAE
4/21/1995,T3,R4,-1,,,1995,,,TRIAE
4/21/1995,T4,R1,0,,,1995,,,TRIAE
4/21/1995,T4,R2,,,,1995,,,TRIAE
4/21/1995,T4,R3,-1.7,,,1995,,,TRIAE
4/21/1995,T4,R4,-1.9,,,1995,,,TRIAE
4/21/1995,T8,R1,0,,,1995,,,
4/21/1995,T8,R2,-0.7,,,1995,,,
4/21/1995,T8,R3,-0.6,,,1995,,,
4/21/1995,T8,R4,-2,,,1995,,,
4/11/1995,T1,R1,-2.3,,,1995,,,TRIAE
4/11/1995,T1,R2,-1.9,,,1995,,,TRIAE
4/11/1995,T1,R3,0,,,1995,,,TRIAE
4/11/1995,T1,R4,-1.4,,,1995,,,TRIAE
4/11/1995,T2,R1,-1.6,,,1995,,,TRIAE
4/11/1995,T2,R2,-2.5,,,1995,,,TRIAE
4/11/1995,T2,R3,-0.4,,,1995,,,TRIAE
4/11/1995,T2,R4,-0.2,,,1995,,,TRIAE
4/11/1995,T3,R1,-1,,,1995,,,TRIAE
4/11/1995,T3,R2,-0.9,,,1995,,,TRIAE
4/11/1995,T3,R3,0,,,1995,,,TRIAE
4/11/1995,T3,R4,-1,,,1995,,,TRIAE
4/11/1995,T4,R1,-1.1,,,1995,,,TRIAE
4/11/1995,T4,R2,-1.1,,,1995,,,TRIAE
4/11/1995,T4,R3,-0.8,,,1995,,,TRIAE
4/11/1995,T4,R4,0,,,1995,,,TRIAE
4/11/1995,T8,R1,-1.9,,,1995,,,
4/11/1995,T8,R2,-0.7,,,1995,,,
4/11/1995,T8,R3,-1.3,,,1995,,,
4/11/1995,T8,R4,-3.5,,,1995,,,
12/14/1994,T1,R1,,4.9,2.1,1994,,,GLYMX
12/14/1994,T1,R2,,1,1.1,1994,,,GLYMX
12/14/1994,T1,R3,-1.1,1.2,,1994,,,GLYMX
12/14/1994,T1,R4,0,4.3,0.8,1994,,,GLYMX
11/8/1994,T1,R1,-0.3,7.2,0.7,1994,,,GLYMX
11/8/1994,T1,R2,0,6.2,0.6,1994,,,GLYMX
11/8/1994,T1,R3,-0.4,0,0.7,1994,,,GLYMX
11/8/1994,T1,R4,-1.4,5.1,0.5,1994,,,GLYMX
11/8/1994,T2,R1,-1.8,4.6,0.6,1994,,,GLYMX
11/8/1994,T2,R2,-0.8,11.1,2.1,1994,,,GLYMX
11/8/1994,T2,R3,-1.4,2.5,0.9,1994,,,GLYMX
11/8/1994,T2,R4,-1.7,7.2,0,1994,,,GLYMX
11/8/1994,T3,R1,-1.1,6.1,1.3,1994,,,GLYMX
11/8/1994,T3,R2,0,3.2,0.1,1994,,,GLYMX
11/8/1994,T3,R3,-1,5.7,0.2,1994,,,GLYMX
11/8/1994,T3,R4,-0.4,3.8,3.8,1994,,,GLYMX
11/8/1994,T4,R1,-0.6,0,0.9,1994,,,GLYMX
11/8/1994,T4,R2,-2,7.4,9,1994,,,GLYMX
11/8/1994,T4,R3,0,2.8,0,1994,,,GLYMX
11/8/1994,T4,R4,0,4.9,1.2,1994,,,GLYMX
11/8/1994,T5,R1,-1.3,5,0.3,1994,,,
11/8/1994,T5,R2,-0.4,0,0.3,1994,,,
11/8/1994,T5,R3,-0.2,7.5,0,1994,,,
11/8/1994,T5,R4,-4.1,4.3,0,1994,,,
11/8/1994,T6,R1,-0.5,2.7,0,1994,,,
11/8/1994,T6,R2,-0.9,11.8,0.2,1994,,,
11/8/1994,T6,R3,-1.6,11.8,0.7,1994,,,
11/8/1994,T6,R4,-3.5,9.1,0.4,1994,,,
11/8/1994,T7,R1,-0.1,7.2,0,1994,,,
11/8/1994,T7,R2,-2.6,7.8,0,1994,,,
11/8/1994,T7,R3,0,2.3,0,1994,,,
11/8/1994,T7,R4,-2.7,5.6,0.8,1994,,,
11/8/1994,T8,R1,-3.9,7.8,0.3,1994,,,
11/8/1994,T8,R2,-6,6.6,0,1994,,,
11/8/1994,T8,R3,-5.9,7.3,0.2,1994,,,
11/8/1994,T8,R4,-1.8,10.3,0,1994,,,
10/20/1994,T1,R1,0,18.9,0,1994,,,GLYMX
10/20/1994,T1,R2,,20.9,7.8,1994,,,GLYMX
10/20/1994,T1,R3,,,,1994,,,GLYMX
10/20/1994,T1,R4,0,23.9,26.6,1994,,,GLYMX
10/20/1994,T2,R1,,16.2,,1994,,,GLYMX
10/20/1994,T2,R2,-2,18.9,24.2,1994,,,GLYMX
10/20/1994,T2,R3,0,27.3,18.1,1994,,,GLYMX
10/20/1994,T2,R4,0,19.2,2.9,1994,,,GLYMX
10/20/1994,T4,R1,,9.2,13.2,1994,,,GLYMX
10/20/1994,T4,R2,-1.4,23.7,6.1,1994,,,GLYMX
10/20/1994,T4,R3,-0.9,12.4,2.2,1994,,,GLYMX
10/20/1994,T4,R4,-15.2,19,4.8,1994,,,GLYMX
10/20/1994,T8,R1,-8.5,25.9,1.6,1994,,,
10/20/1994,T8,R2,-7.3,20.7,0,1994,,,
10/20/1994,T8,R3,-7.2,23.8,1.1,1994,,,
10/20/1994,T8,R4,-0.8,28.7,0,1994,,,
10/14/1994,T1,R1,-0.1,0,,1994,,,GLYMX
10/14/1994,T1,R2,-1.3,0.9,0.6,1994,,,GLYMX
10/14/1994,T1,R3,0,21.4,5.6,1994,,,GLYMX
10/14/1994,T1,R4,0,15,0.6,1994,,,GLYMX
10/14/1994,T2,R1,,,,1994,,,GLYMX
10/14/1994,T2,R2,0,0,0.3,1994,,,GLYMX
10/14/1994,T2,R3,-1.7,10.5,5.5,1994,,,GLYMX
10/14/1994,T2,R4,0,2.8,0.9,1994,,,GLYMX
10/14/1994,T4,R1,,2.3,3.5,1994,,,GLYMX
10/14/1994,T4,R2,0,19.4,4.4,1994,,,GLYMX
10/14/1994,T4,R3,0,12.6,2.7,1994,,,GLYMX
10/14/1994,T4,R4,,20.4,,1994,,,GLYMX
10/14/1994,T8,R1,-7.5,20.8,0.7,1994,,,
10/14/1994,T8,R2,0,18.6,3.2,1994,,,
10/14/1994,T8,R3,,19.9,0,1994,,,
10/14/1994,T8,R4,-0.3,24.1,0.3,1994,,,
10/4/1994,T1,R1,-1,9.9,0.9,1994,,,GLYMX
10/4/1994,T1,R2,-2.4,15.6,0,1994,,,GLYMX
10/4/1994,T1,R3,-2.2,8.2,,1994,,,GLYMX
10/4/1994,T1,R4,-0.4,9.8,0,1994,,,GLYMX
10/4/1994,T2,R1,-0.8,9,0.6,1994,,,GLYMX
10/4/1994,T2,R2,-1,9,0.8,1994,,,GLYMX
10/4/1994,T2,R3,-2.1,11.4,1.7,1994,,,GLYMX
10/4/1994,T2,R4,-2.2,10.3,1.2,1994,,,GLYMX
10/4/1994,T3,R1,-0.7,8.7,1.4,1994,,,GLYMX
10/4/1994,T3,R2,-1,10.3,1.5,1994,,,GLYMX
10/4/1994,T3,R3,-1.1,,0,1994,,,GLYMX
10/4/1994,T3,R4,-2,7.7,0,1994,,,GLYMX
10/4/1994,T4,R1,-2,10.4,,1994,,,GLYMX
10/4/1994,T4,R2,-1.4,13.5,1.9,1994,,,GLYMX
10/4/1994,T4,R3,-2,9.6,1,1994,,,GLYMX
10/4/1994,T4,R4,-1.5,13,2,1994,,,GLYMX
10/4/1994,T5,R1,-0.8,7.3,,1994,,,
10/4/1994,T5,R2,-0.3,15.1,0.2,1994,,,
10/4/1994,T5,R3,-1.4,14.6,0,1994,,,
10/4/1994,T5,R4,-3.8,12.7,0.8,1994,,,
10/4/1994,T6,R1,-4.2,22.1,0.1,1994,,,
10/4/1994,T6,R2,-1.8,23.1,3.3,1994,,,
10/4/1994,T6,R3,-0.1,31.5,2.2,1994,,,
10/4/1994,T6,R4,-2.9,34.1,0.5,1994,,,
10/4/1994,T7,R1,-3.6,2.5,0,1994,,,
10/4/1994,T7,R2,-2.1,16.4,0.2,1994,,,
10/4/1994,T7,R3,-3.2,9.6,0.6,1994,,,
10/4/1994,T7,R4,-7.4,16,0.2,1994,,,
10/4/1994,T8,R1,-7.4,17.8,0,1994,,,
10/4/1994,T8,R2,-12.3,13.6,2.7,1994,,,
10/4/1994,T8,R3,-15.1,15.1,,1994,,,
10/4/1994,T8,R4,-13.6,18.3,0.3,1994,,,
9/20/1994,T1,R1,-1.9,19.7,1.1,1994,,,GLYMX
9/20/1994,T1,R2,-4.3,19.2,2.2,1994,,,GLYMX
9/20/1994,T1,R3,0,13.3,,1994,,,GLYMX
9/20/1994,T1,R4,-1.2,17.3,1.4,1994,,,GLYMX
9/20/1994,T2,R1,-2.4,9.8,,1994,,,GLYMX
9/20/1994,T2,R2,-2.2,18.2,1,1994,,,GLYMX
9/20/1994,T2,R3,-4.5,15.2,1.5,1994,,,GLYMX
9/20/1994,T2,R4,0,8.1,0.8,1994,,,GLYMX
9/20/1994,T4,R1,,,,1994,,,GLYMX
9/20/1994,T4,R2,0,22.6,1.2,1994,,,GLYMX
9/20/1994,T4,R3,-3.7,11,0.5,1994,,,GLYMX
9/20/1994,T4,R4,-9.4,21.3,1.4,1994,,,GLYMX
9/20/1994,T8,R1,-10.4,21,0,1994,,,
9/20/1994,T8,R2,-14.9,21,2,1994,,,
9/20/1994,T8,R3,-18.5,17.4,0,1994,,,
9/20/1994,T8,R4,0,20.2,0,1994,,,
9/8/1994,T1,R1,-1.8,20.8,0.5,1994,,,GLYMX
9/8/1994,T1,R2,0,30.3,2.5,1994,,,GLYMX
9/8/1994,T1,R3,-4,27.1,3.8,1994,,,GLYMX
9/8/1994,T1,R4,0,20.3,2,1994,,,GLYMX
9/8/1994,T2,R1,-0.3,13.5,0.2,1994,,,GLYMX
9/8/1994,T2,R2,-1.6,20.1,0.4,1994,,,GLYMX
9/8/1994,T2,R3,-1.1,25.4,3.1,1994,,,GLYMX
9/8/1994,T2,R4,0,16.2,0.9,1994,,,GLYMX
9/8/1994,T3,R1,-1.7,17.8,0,1994,,,GLYMX
9/8/1994,T3,R2,-0.9,18.5,1.7,1994,,,GLYMX
9/8/1994,T3,R3,-3.2,11.3,1.1,1994,,,GLYMX
9/8/1994,T3,R4,-4.1,19.9,,1994,,,GLYMX
9/8/1994,T4,R1,-2,14.4,2,1994,,,GLYMX
9/8/1994,T4,R2,-2.6,25.4,2.3,1994,,,GLYMX
9/8/1994,T4,R3,-6.9,14.2,,1994,,,GLYMX
9/8/1994,T4,R4,-4.6,19.6,,1994,,,GLYMX
9/8/1994,T5,R1,-3,5.4,0.2,1994,,,
9/8/1994,T5,R2,-3,16.9,0.1,1994,,,
9/8/1994,T5,R3,-1.8,10.4,0.8,1994,,,
9/8/1994,T5,R4,-2,19.4,0.7,1994,,,
9/8/1994,T6,R1,-2.6,52.4,0.4,1994,,,
9/8/1994,T6,R2,-4.3,23.2,0,1994,,,
9/8/1994,T6,R3,-4,56.7,0,1994,,,
9/8/1994,T6,R4,-0.7,10.5,0,1994,,,
9/8/1994,T7,R1,-5,15.5,0,1994,,,
9/8/1994,T7,R2,-1.8,35.5,0.4,1994,,,
9/8/1994,T7,R3,-1.7,17.2,0.4,1994,,,
9/8/1994,T7,R4,-13,24.2,0.5,1994,,,
9/8/1994,T8,R1,-12.9,48.1,0.6,1994,,,
9/8/1994,T8,R2,-16.2,35.3,5.6,1994,,,
9/8/1994,T8,R3,-21.9,33.7,2.5,1994,,,
9/8/1994,T8,R4,-9.4,39.7,0.4,1994,,,
8/23/1994,T1,R1,-1,58.6,4.4,1994,,,GLYMX
8/23/1994,T1,R2,-2.3,29.8,6.2,1994,,,GLYMX
8/23/1994,T1,R3,-1,19.4,4.1,1994,,,GLYMX
8/23/1994,T1,R4,-1.2,81,2.9,1994,,,GLYMX
8/23/1994,T4,R1,-2.1,24.7,8,1994,,,GLYMX
8/23/1994,T4,R2,-1.9,29.2,3.5,1994,,,GLYMX
8/23/1994,T4,R3,-3.5,31.1,1,1994,,,GLYMX
8/23/1994,T4,R4,-0.7,83.7,3.1,1994,,,GLYMX
8/23/1994,T7,R1,-1.5,52,1.4,1994,,,
8/23/1994,T7,R2,-0.7,75.6,1.3,1994,,,
8/23/1994,T7,R3,-0.5,59.7,1,1994,,,
8/23/1994,T7,R4,-5.4,23.5,3.7,1994,,,
8/23/1994,T8,R1,-2.2,68.5,0.7,1994,,,
8/23/1994,T8,R2,-8.2,41.6,,1994,,,
8/23/1994,T8,R3,-9.4,19.5,2.3,1994,,,
8/23/1994,T8,R4,-2.4,45,1,1994,,,
8/9/1994,T1,R1,0,21.8,,1994,,,GLYMX
8/9/1994,T1,R2,-4.5,49.4,4.3,1994,,,GLYMX
8/9/1994,T1,R3,-8.5,26.9,2.1,1994,,,GLYMX
8/9/1994,T1,R4,-4.4,16.1,1.2,1994,,,GLYMX
8/9/1994,T2,R1,0,18.5,0.7,1994,,,GLYMX
8/9/1994,T2,R2,0,9.2,0.3,1994,,,GLYMX
8/9/1994,T2,R3,-1.2,34.3,5.4,1994,,,GLYMX
8/9/1994,T2,R4,-4.7,26.3,1.8,1994,,,GLYMX
8/9/1994,T3,R1,0,12.5,0.5,1994,,,GLYMX
8/9/1994,T3,R2,-2.1,19.5,0.5,1994,,,GLYMX
8/9/1994,T3,R3,0,11.7,1.2,1994,,,GLYMX
8/9/1994,T3,R4,0,22.2,1.6,1994,,,GLYMX
8/9/1994,T4,R1,,16.1,0.9,1994,,,GLYMX
8/9/1994,T4,R2,0,18.7,1.9,1994,,,GLYMX
8/9/1994,T4,R3,-3.6,12.6,2.5,1994,,,GLYMX
8/9/1994,T4,R4,-7.9,12.6,1.3,1994,,,GLYMX
8/9/1994,T5,R1,-2.4,14.6,0.7,1994,,,
8/9/1994,T5,R2,-2.4,23.8,0.1,1994,,,
8/9/1994,T5,R3,0,18.6,0.4,1994,,,
8/9/1994,T5,R4,,19.4,0.4,1994,,,
8/9/1994,T6,R1,-1.7,33,1.1,1994,,,
8/9/1994,T6,R2,-0.5,40,1.8,1994,,,
8/9/1994,T6,R3,-2,53.8,4.6,1994,,,
8/9/1994,T6,R4,0,44.9,2,1994,,,
8/9/1994,T7,R1,,15.4,0.2,1994,,,
8/9/1994,T7,R2,-2.1,31.4,1.9,1994,,,
8/9/1994,T7,R3,-2.2,16.5,0.1,1994,,,
8/9/1994,T7,R4,-5.3,29,3.2,1994,,,
8/9/1994,T8,R1,-5.4,31.9,0.4,1994,,,
8/9/1994,T8,R2,0,26.8,19.2,1994,,,
8/9/1994,T8,R3,,23.6,2.1,1994,,,
8/9/1994,T8,R4,-2.7,32,0.5,1994,,,
7/26/1994,T1,R1,0,32.9,0.2,1994,,,GLYMX
7/26/1994,T1,R2,0,62.8,0.9,1994,,,GLYMX
7/26/1994,T1,R3,,27.7,0.6,1994,,,GLYMX
7/26/1994,T1,R4,0,9.4,1.2,1994,,,GLYMX
7/26/1994,T2,R1,,21.1,0.1,1994,,,GLYMX
7/26/1994,T2,R2,-2.9,11.6,0.5,1994,,,GLYMX
