obs_date,treatment,observation_type,comment,name,material,rate,units,equipment,observation_id
5/24/2017,T3,Fertilizer application,"Planted corn in the Main Site LTER T3 reps 1, 3, and 6. Because of wet soil conditions we could not plant reps 1, 3, and 6 on May 19-20, 2017 which is the dates reps 2, 4, and 5 were planted. 

Started to rain as I finished planting rep 6, it would have been to wet to start planting another replication on May 24, 2017 so glad that all the remaining reps were planted.  

Equipment used: Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Planting depth: 1.5 inches. 

Tillage: Conventional. 

Fertilizer Applied: 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

Fertilizer placement: two inches to the side and two inches below the seed at planting. ",T3R6,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,3913
5/24/2017,T3,Fertilizer application,"Planted corn in the Main Site LTER T3 reps 1, 3, and 6. Because of wet soil conditions we could not plant reps 1, 3, and 6 on May 19-20, 2017 which is the dates reps 2, 4, and 5 were planted. 

Started to rain as I finished planting rep 6, it would have been to wet to start planting another replication on May 24, 2017 so glad that all the remaining reps were planted.  

Equipment used: Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Planting depth: 1.5 inches. 

Tillage: Conventional. 

Fertilizer Applied: 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

Fertilizer placement: two inches to the side and two inches below the seed at planting. ",T3R3,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,3913
5/24/2017,T3,Fertilizer application,"Planted corn in the Main Site LTER T3 reps 1, 3, and 6. Because of wet soil conditions we could not plant reps 1, 3, and 6 on May 19-20, 2017 which is the dates reps 2, 4, and 5 were planted. 

Started to rain as I finished planting rep 6, it would have been to wet to start planting another replication on May 24, 2017 so glad that all the remaining reps were planted.  

Equipment used: Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Planting depth: 1.5 inches. 

Tillage: Conventional. 

Fertilizer Applied: 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

Fertilizer placement: two inches to the side and two inches below the seed at planting. ",T3R1,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,3913
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R6,,,,John Deere 7330 Tractor,4146
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R4,,,,John Deere 7330 Tractor,4146
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R3,,,,John Deere 7330 Tractor,4146
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R1,,,,John Deere 7330 Tractor,4146
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R5,,,,John Deere 7330 Tractor,4146
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R6,0-0-60 potash fertilizer,120,pound,spreader,4146
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R1,0-0-60 potash fertilizer,120,pound,spreader,4146
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R3,0-0-60 potash fertilizer,120,pound,spreader,4146
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R4,0-0-60 potash fertilizer,120,pound,spreader,4146
5/24/2018,T3,Fertilizer application,"Spread potash on LTER Main Site Treatments T1-Reps (1, 4,5,6), T2-Reps (1,2,3,4,5,6), T3-Reps (1,3,4,5,6). Potash (0-0-60) was applied at 120 lbs/A equaling 72 lbs/A K2O. 
Fertilizer was applied using Farm Bureaus 8 ton lime/fertilizer spinner spreader. 
Gate setting was at 1.5 inches density was 66-67 and it through a 50 ft swath.
Applied at 4.5 mph.",T3R5,0-0-60 potash fertilizer,120,pound,spreader,4146
3/26/2019,T3,Fertilizer application,"Fertilized LTER Winter wheat treatment T3 Plots all replications (6, 1, 3, 2, 4, 5) were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied. Ground thawed and became muddy on last plot rep 5 so half was applied on this day and the remaining plot was applied the following morning 3-27-2019. Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Start 8:55 a.m. clear sunny 28.5 degrees F. 4-6 mph north east wind, 49.8% humidity. End of application 10:50 a.m. clear sunny 31.2 degrees F. 6-8 mph east wind, 36.4% humidity. Weather conditions for remaining half plot T3R5 on 3-27-2019  Start of application 7:10 a.m. clear, 26 degrees F, 2-4 mph South winds, 64.1 % humidity. End of application 8:30 a.m. Sunny 30 degrees F, 2-4 mph South winds, 64.3 % humidity. ",T3R4,28% UAN (28-0-0),10,gallon,Chafer Stream Bars,4340
3/26/2019,T3,Fertilizer application,"Fertilized LTER Winter wheat treatment T3 Plots all replications (6, 1, 3, 2, 4, 5) were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied. Ground thawed and became muddy on last plot rep 5 so half was applied on this day and the remaining plot was applied the following morning 3-27-2019. Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Start 8:55 a.m. clear sunny 28.5 degrees F. 4-6 mph north east wind, 49.8% humidity. End of application 10:50 a.m. clear sunny 31.2 degrees F. 6-8 mph east wind, 36.4% humidity. Weather conditions for remaining half plot T3R5 on 3-27-2019  Start of application 7:10 a.m. clear, 26 degrees F, 2-4 mph South winds, 64.1 % humidity. End of application 8:30 a.m. Sunny 30 degrees F, 2-4 mph South winds, 64.3 % humidity. ",T3R2,28% UAN (28-0-0),10,gallon,Chafer Stream Bars,4340
3/26/2019,T3,Fertilizer application,"Fertilized LTER Winter wheat treatment T3 Plots all replications (6, 1, 3, 2, 4, 5) were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied. Ground thawed and became muddy on last plot rep 5 so half was applied on this day and the remaining plot was applied the following morning 3-27-2019. Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Start 8:55 a.m. clear sunny 28.5 degrees F. 4-6 mph north east wind, 49.8% humidity. End of application 10:50 a.m. clear sunny 31.2 degrees F. 6-8 mph east wind, 36.4% humidity. Weather conditions for remaining half plot T3R5 on 3-27-2019  Start of application 7:10 a.m. clear, 26 degrees F, 2-4 mph South winds, 64.1 % humidity. End of application 8:30 a.m. Sunny 30 degrees F, 2-4 mph South winds, 64.3 % humidity. ",T3R1,28% UAN (28-0-0),10,gallon,Chafer Stream Bars,4340
3/26/2019,T3,Fertilizer application,"Fertilized LTER Winter wheat treatment T3 Plots all replications (6, 1, 3, 2, 4, 5) were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied. Ground thawed and became muddy on last plot rep 5 so half was applied on this day and the remaining plot was applied the following morning 3-27-2019. Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Start 8:55 a.m. clear sunny 28.5 degrees F. 4-6 mph north east wind, 49.8% humidity. End of application 10:50 a.m. clear sunny 31.2 degrees F. 6-8 mph east wind, 36.4% humidity. Weather conditions for remaining half plot T3R5 on 3-27-2019  Start of application 7:10 a.m. clear, 26 degrees F, 2-4 mph South winds, 64.1 % humidity. End of application 8:30 a.m. Sunny 30 degrees F, 2-4 mph South winds, 64.3 % humidity. ",T3R6,28% UAN (28-0-0),10,gallon,Chafer Stream Bars,4340
3/26/2019,T3,Fertilizer application,"Fertilized LTER Winter wheat treatment T3 Plots all replications (6, 1, 3, 2, 4, 5) were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied. Ground thawed and became muddy on last plot rep 5 so half was applied on this day and the remaining plot was applied the following morning 3-27-2019. Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Start 8:55 a.m. clear sunny 28.5 degrees F. 4-6 mph north east wind, 49.8% humidity. End of application 10:50 a.m. clear sunny 31.2 degrees F. 6-8 mph east wind, 36.4% humidity. Weather conditions for remaining half plot T3R5 on 3-27-2019  Start of application 7:10 a.m. clear, 26 degrees F, 2-4 mph South winds, 64.1 % humidity. End of application 8:30 a.m. Sunny 30 degrees F, 2-4 mph South winds, 64.3 % humidity. ",T3R5,28% UAN (28-0-0),10,gallon,Chafer Stream Bars,4340
3/26/2019,T3,Fertilizer application,"Fertilized LTER Winter wheat treatment T3 Plots all replications (6, 1, 3, 2, 4, 5) were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied. Ground thawed and became muddy on last plot rep 5 so half was applied on this day and the remaining plot was applied the following morning 3-27-2019. Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Start 8:55 a.m. clear sunny 28.5 degrees F. 4-6 mph north east wind, 49.8% humidity. End of application 10:50 a.m. clear sunny 31.2 degrees F. 6-8 mph east wind, 36.4% humidity. Weather conditions for remaining half plot T3R5 on 3-27-2019  Start of application 7:10 a.m. clear, 26 degrees F, 2-4 mph South winds, 64.1 % humidity. End of application 8:30 a.m. Sunny 30 degrees F, 2-4 mph South winds, 64.3 % humidity. ",T3R3,28% UAN (28-0-0),10,gallon,Chafer Stream Bars,4340
3/26/2019,T3,Fertilizer application,"Fertilized LTER Winter wheat treatment T3 Plots all replications (6, 1, 3, 2, 4, 5) were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied. Ground thawed and became muddy on last plot rep 5 so half was applied on this day and the remaining plot was applied the following morning 3-27-2019. Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Start 8:55 a.m. clear sunny 28.5 degrees F. 4-6 mph north east wind, 49.8% humidity. End of application 10:50 a.m. clear sunny 31.2 degrees F. 6-8 mph east wind, 36.4% humidity. Weather conditions for remaining half plot T3R5 on 3-27-2019  Start of application 7:10 a.m. clear, 26 degrees F, 2-4 mph South winds, 64.1 % humidity. End of application 8:30 a.m. Sunny 30 degrees F, 2-4 mph South winds, 64.3 % humidity. ",T3R2,,,,John Deere 7420b Tractor (14.9 R 46 back tire size),4340
3/26/2019,T3,Fertilizer application,"Fertilized LTER Winter wheat treatment T3 Plots all replications (6, 1, 3, 2, 4, 5) were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied. Ground thawed and became muddy on last plot rep 5 so half was applied on this day and the remaining plot was applied the following morning 3-27-2019. Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Start 8:55 a.m. clear sunny 28.5 degrees F. 4-6 mph north east wind, 49.8% humidity. End of application 10:50 a.m. clear sunny 31.2 degrees F. 6-8 mph east wind, 36.4% humidity. Weather conditions for remaining half plot T3R5 on 3-27-2019  Start of application 7:10 a.m. clear, 26 degrees F, 2-4 mph South winds, 64.1 % humidity. End of application 8:30 a.m. Sunny 30 degrees F, 2-4 mph South winds, 64.3 % humidity. ",T3R6,,,,John Deere 7420b Tractor (14.9 R 46 back tire size),4340
3/26/2019,T3,Fertilizer application,"Fertilized LTER Winter wheat treatment T3 Plots all replications (6, 1, 3, 2, 4, 5) were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied. Ground thawed and became muddy on last plot rep 5 so half was applied on this day and the remaining plot was applied the following morning 3-27-2019. Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Start 8:55 a.m. clear sunny 28.5 degrees F. 4-6 mph north east wind, 49.8% humidity. End of application 10:50 a.m. clear sunny 31.2 degrees F. 6-8 mph east wind, 36.4% humidity. Weather conditions for remaining half plot T3R5 on 3-27-2019  Start of application 7:10 a.m. clear, 26 degrees F, 2-4 mph South winds, 64.1 % humidity. End of application 8:30 a.m. Sunny 30 degrees F, 2-4 mph South winds, 64.3 % humidity. ",T3R3,,,,John Deere 7420b Tractor (14.9 R 46 back tire size),4340
